69.1713 	DATA 	Keypress: down
69.1765 	EXP 	fixation: autoDraw = False
69.1765 	EXP 	grating: autoDraw = False
69.1765 	EXP 	grating: ori = 0.0
69.1765 	EXP 	fixation: autoDraw = True
70.1599 	EXP 	grating: autoDraw = True
70.1655 	EXP 	fixation: autoDraw = False
70.4492 	EXP 	grating: autoDraw = False
71.0067 	EXP 	New trial (rep=28, index=0): None
71.0111 	DATA 	Keypress: up
71.0159 	EXP 	fixation: autoDraw = False
71.0159 	EXP 	grating: autoDraw = False
71.0159 	EXP 	grating: ori = 0.0
71.0159 	EXP 	fixation: autoDraw = True
72.9510 	WARNING 	t of last frame was 1067.46ms (=1/0)
72.9602 	EXP 	fixation: autoDraw = False
72.9602 	EXP 	grating: autoDraw = True
73.1184 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
73.2491 	EXP 	grating: autoDraw = False
74.6010 	EXP 	New trial (rep=29, index=0): None
74.6062 	DATA 	Keypress: up
74.6111 	EXP 	fixation: autoDraw = False
74.6111 	EXP 	grating: autoDraw = False
74.6111 	EXP 	grating: ori = -3.0
74.6111 	EXP 	fixation: autoDraw = True
75.5931 	EXP 	grating: autoDraw = True
75.6102 	EXP 	fixation: autoDraw = False
75.8822 	EXP 	grating: autoDraw = False
76.3509 	EXP 	New trial (rep=30, index=0): None
76.3557 	DATA 	Keypress: down
76.3608 	EXP 	fixation: autoDraw = False
76.3608 	EXP 	grating: autoDraw = False
76.3608 	EXP 	grating: ori = 0.0
76.3608 	EXP 	fixation: autoDraw = True
77.3431 	EXP 	grating: autoDraw = True
77.3485 	EXP 	fixation: autoDraw = False
77.6328 	EXP 	grating: autoDraw = False
78.1343 	EXP 	New trial (rep=31, index=0): None
78.1392 	DATA 	Keypress: up
78.1444 	EXP 	fixation: autoDraw = False
78.1444 	EXP 	grating: autoDraw = False
78.1444 	EXP 	grating: ori = -5.0
78.1444 	EXP 	fixation: autoDraw = True
79.1266 	EXP 	grating: autoDraw = True
79.1438 	EXP 	fixation: autoDraw = False
79.4163 	EXP 	grating: autoDraw = False
79.9672 	EXP 	New trial (rep=32, index=0): None
79.9720 	DATA 	Keypress: down
79.9769 	EXP 	fixation: autoDraw = False
79.9769 	EXP 	grating: autoDraw = False
79.9769 	EXP 	grating: ori = 0.0
79.9769 	EXP 	fixation: autoDraw = True
80.9599 	EXP 	grating: autoDraw = True
80.9655 	EXP 	fixation: autoDraw = False
81.2492 	EXP 	grating: autoDraw = False
82.4847 	EXP 	New trial (rep=33, index=0): None
82.4892 	DATA 	Keypress: up
82.4941 	EXP 	fixation: autoDraw = False
82.4941 	EXP 	grating: autoDraw = False
82.4941 	EXP 	grating: ori = 0.0
82.4941 	EXP 	fixation: autoDraw = True
83.4766 	EXP 	grating: autoDraw = True
83.4821 	EXP 	fixation: autoDraw = False
83.7657 	EXP 	grating: autoDraw = False
84.3851 	EXP 	New trial (rep=34, index=0): None
84.3902 	DATA 	Keypress: up
84.3953 	EXP 	fixation: autoDraw = False
84.3953 	EXP 	grating: autoDraw = False
84.3953 	EXP 	grating: ori = -4.0
84.3953 	EXP 	fixation: autoDraw = True
85.3767 	EXP 	grating: autoDraw = True
85.3940 	EXP 	fixation: autoDraw = False
85.6653 	EXP 	grating: autoDraw = False
86.3170 	EXP 	New trial (rep=35, index=0): None
86.3218 	DATA 	Keypress: down
86.3267 	EXP 	fixation: autoDraw = False
86.3267 	EXP 	grating: autoDraw = False
86.3267 	EXP 	grating: ori = 0.0
86.3267 	EXP 	fixation: autoDraw = True
87.3101 	EXP 	grating: autoDraw = True
